company_id,sector,region,founded_year,founder_count,founder_prior_exits,founder_technical_pct,initial_funding_stage,initial_capital,failed,acquired,fail_month,months_observed,outcome
SU-11085,SaaS,US-EastCoast,2015,5,1,0.398,Series A,6840664.39,False,False,-1,42,Active
SU-11086,Marketplace,US-Other,2022,2,0,0.708,Seed,1273299.42,True,False,33,34,Failed
SU-11087,DeepTech,Europe,2016,4,1,0.093,Pre-Seed,111175.83,False,False,-1,42,Active
SU-11088,HealthTech,LatAm,2016,5,0,0.766,Seed,1316517.65,False,False,-1,42,Active
SU-11089,ClimateTech,SEA,2019,4,2,0.413,Series A,8357933.51,False,False,-1,42,Active
SU-11090,EdTech,US-WestCoast,2021,2,0,0.709,Series A,5023420.42,False,False,-1,42,Active
SU-11091,HealthTech,Europe,2019,3,0,0.411,Seed,1443610.86,True,False,19,20,Failed
SU-11092,ConsumerApps,SEA,2015,2,0,0.282,Series A,11099384.44,False,False,-1,42,Active
SU-11093,HealthTech,Europe,2021,5,0,0.154,Pre-Seed,327830.36,True,False,21,22,Failed
SU-11094,AI/ML,US-Other,2022,2,0,0.33,Pre-Seed,184462.43,False,False,-1,42,Active
SU-11095,E-commerce,SEA,2022,3,1,0.334,Series A,6471839.3,False,False,-1,42,Active
SU-11096,Marketplace,SEA,2016,5,0,0.516,Pre-Seed,140927.9,False,False,-1,42,Active
SU-11097,Fintech,US-WestCoast,2020,2,0,0.728,Series A,6810169.59,True,False,37,38,Failed
SU-11098,Marketplace,US-EastCoast,2016,3,0,0.263,Seed,793848.47,False,False,-1,42,Active
SU-11099,SaaS,Europe,2022,4,0,0.81,Seed,1733477.36,False,False,-1,42,Active
SU-11100,Marketplace,India,2015,1,0,0.744,Series B,31007059.58,True,False,27,28,Failed
SU-11101,Fintech,Europe,2017,3,1,0.783,Pre-Seed,226028.71,True,False,20,21,Failed
SU-11102,HealthTech,US-WestCoast,2020,3,0,0.619,Seed,1891163.23,True,False,22,23,Failed
SU-11103,SaaS,Europe,2018,4,0,0.698,Pre-Seed,241171.31,True,False,20,21,Failed
SU-11104,SaaS,US-EastCoast,2022,5,0,0.762,Seed,1170162.47,True,False,15,16,Failed
SU-11105,ConsumerApps,US-WestCoast,2016,2,1,0.714,Series A,7866688.66,True,False,15,16,Failed
SU-11106,Marketplace,SEA,2015,2,0,0.487,Pre-Seed,238972.48,True,False,27,28,Failed
SU-11107,ClimateTech,India,2014,1,0,0.407,Series B,43449411.11,True,False,24,25,Failed
SU-11108,SaaS,India,2018,4,2,0.415,Series C+,85363958.13,False,False,-1,42,Active
SU-11109,Fintech,US-EastCoast,2016,2,0,0.751,Series C+,103657558.21,False,True,39,40,Acquired
SU-11110,HealthTech,US-WestCoast,2020,1,0,0.317,Pre-Seed,238580.61,False,False,-1,42,Active
SU-11111,ConsumerApps,US-Other,2021,1,1,0.785,Series C+,94697152.69,False,True,24,25,Acquired
SU-11112,AI/ML,US-Other,2016,3,0,0.19,Seed,1649086.11,True,False,17,18,Failed
SU-11113,EdTech,Europe,2019,2,0,0.774,Seed,1975412.0,True,False,24,25,Failed
SU-11114,ConsumerApps,US-EastCoast,2017,3,2,0.448,Seed,973793.66,False,False,-1,42,Active
SU-11115,ConsumerApps,US-WestCoast,2021,1,1,0.878,Series A,22530246.06,True,False,17,18,Failed
SU-11116,ConsumerApps,Europe,2014,4,0,0.539,Pre-Seed,243370.76,False,False,-1,42,Active
SU-11117,Fintech,SEA,2016,2,1,0.185,Seed,1439404.88,False,False,-1,42,Active
SU-11118,ClimateTech,Europe,2014,3,0,0.425,Seed,987773.27,False,False,-1,42,Active
SU-11119,ConsumerApps,Europe,2019,4,1,0.12,Series B,11787065.51,False,False,-1,42,Active
SU-11120,Fintech,Europe,2015,4,0,0.284,Seed,1587218.18,False,False,-1,42,Active
SU-11121,ConsumerApps,US-EastCoast,2018,3,1,0.031,Pre-Seed,384939.55,False,False,-1,42,Active
SU-11122,EdTech,US-WestCoast,2016,3,0,0.131,Series B,20279349.45,True,False,16,17,Failed
SU-11123,DeepTech,Europe,2015,4,1,0.931,Pre-Seed,176601.78,True,False,24,25,Failed
SU-11124,Marketplace,SEA,2020,4,2,0.179,Series A,11214681.25,False,False,-1,42,Active
SU-11125,Marketplace,US-Other,2018,5,1,0.302,Seed,2414261.98,True,False,19,20,Failed
SU-11126,EdTech,SEA,2018,1,0,0.312,Seed,1614757.54,False,False,-1,42,Active
SU-11127,AI/ML,India,2016,4,0,0.579,Series B,53339951.84,False,True,40,41,Acquired
SU-11128,HealthTech,SEA,2017,2,0,0.371,Series A,11716386.8,True,False,25,26,Failed
SU-11129,EdTech,US-WestCoast,2016,4,1,0.258,Pre-Seed,390273.4,True,False,24,25,Failed
SU-11130,Fintech,India,2016,1,0,0.284,Seed,2359432.73,False,False,-1,42,Active
SU-11131,AI/ML,India,2014,5,2,0.61,Pre-Seed,221357.37,False,False,-1,42,Active
SU-11132,Fintech,India,2017,2,0,0.633,Series A,6786457.54,True,False,41,42,Failed
SU-11133,DeepTech,Europe,2017,2,0,0.435,Series A,12607149.49,False,False,-1,42,Active
SU-11134,E-commerce,US-EastCoast,2021,3,0,0.536,Seed,3761063.03,True,False,16,17,Failed
SU-11135,Fintech,SEA,2018,3,0,0.231,Seed,1887144.12,True,False,32,33,Failed
SU-11136,AI/ML,SEA,2022,3,0,0.266,Seed,1289127.06,True,False,27,28,Failed
SU-11137,EdTech,Europe,2018,4,2,0.312,Series A,8424939.11,True,False,15,16,Failed
SU-11138,AI/ML,US-Other,2017,4,1,0.503,Seed,2422386.43,False,False,-1,42,Active
SU-11139,E-commerce,US-WestCoast,2020,2,2,0.324,Series C+,60762639.06,False,False,-1,42,Active
SU-11140,AI/ML,US-Other,2018,5,1,0.58,Seed,1452530.72,False,False,-1,42,Active
SU-11141,AI/ML,SEA,2017,5,1,0.29,Pre-Seed,212672.12,False,False,-1,42,Active
SU-11142,ClimateTech,SEA,2018,5,1,0.65,Series B,18114301.3,False,False,-1,42,Active
SU-11143,Marketplace,LatAm,2021,3,1,0.391,Pre-Seed,189340.81,True,False,26,27,Failed
SU-11144,Fintech,LatAm,2016,5,1,0.319,Pre-Seed,369341.35,True,False,40,41,Failed
SU-11145,ClimateTech,US-Other,2017,2,0,0.247,Series A,5685033.77,False,False,-1,42,Active
SU-11146,HealthTech,SEA,2014,5,1,0.38,Pre-Seed,288043.81,False,False,-1,42,Active
SU-11147,ClimateTech,Europe,2017,4,1,0.693,Seed,2389996.55,False,False,-1,42,Active
SU-11148,Marketplace,US-EastCoast,2022,4,1,0.184,Series B,21033392.22,False,False,-1,42,Active
SU-11149,Fintech,US-EastCoast,2014,5,1,0.232,Pre-Seed,252629.74,False,False,-1,42,Active
SU-11150,EdTech,US-Other,2017,5,1,0.339,Seed,1279980.1,False,False,-1,42,Active
SU-11151,E-commerce,Europe,2019,1,0,0.443,Pre-Seed,387107.61,False,False,-1,42,Active
SU-11152,HealthTech,Europe,2015,4,0,0.489,Pre-Seed,328353.7,False,False,-1,42,Active
SU-11153,AI/ML,LatAm,2022,4,0,0.86,Pre-Seed,483100.17,False,False,-1,42,Active
SU-11154,EdTech,India,2014,3,0,0.282,Seed,1672467.14,False,False,-1,42,Active
SU-11155,AI/ML,SEA,2016,5,3,0.513,Seed,1176545.19,False,False,-1,42,Active
SU-11156,AI/ML,SEA,2019,5,1,0.261,Series A,12803261.36,True,False,27,28,Failed
SU-11157,AI/ML,LatAm,2020,5,0,0.462,Series A,7703411.73,False,False,-1,42,Active
SU-11158,ClimateTech,Europe,2019,2,0,0.357,Series A,5612575.78,True,False,25,26,Failed
SU-11159,ClimateTech,LatAm,2016,2,0,0.213,Series B,25909478.02,True,False,25,26,Failed
SU-11160,EdTech,US-EastCoast,2015,5,1,0.643,Seed,1282256.09,True,False,18,19,Failed
SU-11161,ConsumerApps,US-EastCoast,2016,5,1,0.626,Series C+,64501359.91,True,False,23,24,Failed
SU-11162,DeepTech,India,2016,3,1,0.78,Seed,1470245.62,False,False,-1,42,Active
SU-11163,ConsumerApps,US-WestCoast,2014,1,0,0.929,Seed,1482133.86,False,False,-1,42,Active
SU-11164,SaaS,India,2018,3,1,0.298,Series A,5751453.13,False,False,-1,42,Active
SU-11165,HealthTech,US-EastCoast,2019,1,0,0.496,Seed,1666198.67,True,False,17,18,Failed
SU-11166,ConsumerApps,SEA,2021,5,1,0.523,Series A,9052979.39,True,False,30,31,Failed
SU-11167,ConsumerApps,Europe,2015,1,0,0.278,Series B,21216502.25,True,False,23,24,Failed
SU-11168,SaaS,US-WestCoast,2021,2,0,0.354,Series B,21250890.73,True,False,33,34,Failed
SU-11169,DeepTech,LatAm,2016,3,0,0.557,Seed,1053843.53,False,False,-1,42,Active
SU-11170,ConsumerApps,Europe,2019,4,1,0.561,Pre-Seed,152178.23,False,False,-1,42,Active
SU-11171,SaaS,US-WestCoast,2019,1,0,0.199,Seed,1053286.07,False,False,-1,42,Active
SU-11172,DeepTech,US-Other,2016,3,0,0.181,Series A,8749469.06,True,False,18,19,Failed
SU-11173,ClimateTech,LatAm,2014,2,1,0.439,Series C+,80269200.72,False,True,41,42,Acquired
SU-11174,AI/ML,India,2016,5,0,0.171,Seed,1042678.34,False,False,-1,42,Active
SU-11175,ClimateTech,India,2017,1,0,0.558,Pre-Seed,188513.7,True,False,18,19,Failed
SU-11176,Marketplace,US-Other,2017,4,0,0.392,Series B,44353816.41,True,False,26,27,Failed
SU-11177,HealthTech,SEA,2022,3,1,0.169,Pre-Seed,137593.68,False,False,-1,42,Active
SU-11178,DeepTech,India,2021,2,1,0.498,Seed,857516.4,False,False,-1,42,Active
SU-11179,AI/ML,US-Other,2015,5,0,0.329,Series A,3767435.04,False,False,-1,42,Active
SU-11180,ConsumerApps,US-WestCoast,2019,2,0,0.911,Series A,5998742.42,False,False,-1,42,Active
SU-11181,AI/ML,Europe,2014,3,0,0.297,Series A,8143131.66,True,False,20,21,Failed
SU-11182,SaaS,India,2020,2,0,0.185,Pre-Seed,220022.93,True,False,27,28,Failed
SU-11183,SaaS,Europe,2021,2,0,0.242,Seed,1082216.62,False,False,-1,42,Active
SU-11184,AI/ML,SEA,2015,2,1,0.493,Pre-Seed,177691.17,False,False,-1,42,Active
SU-11185,SaaS,US-WestCoast,2022,5,1,0.374,Seed,1328887.95,True,False,15,16,Failed
SU-11186,Fintech,Europe,2019,1,0,0.216,Series A,6371503.86,True,False,24,25,Failed
SU-11187,EdTech,LatAm,2019,3,0,0.227,Seed,1994091.06,False,False,-1,42,Active
SU-11188,EdTech,LatAm,2022,5,1,0.405,Pre-Seed,197208.69,False,False,-1,42,Active
SU-11189,SaaS,SEA,2017,3,1,0.418,Series C+,71969911.5,True,False,16,17,Failed
SU-11190,AI/ML,Europe,2020,2,0,0.423,Pre-Seed,218119.3,False,False,-1,42,Active
SU-11191,ClimateTech,US-WestCoast,2014,3,0,0.324,Pre-Seed,259549.64,False,False,-1,42,Active
SU-11192,Fintech,LatAm,2018,4,1,0.245,Series A,13339456.37,False,False,-1,42,Active
SU-11193,E-commerce,LatAm,2019,4,1,0.173,Pre-Seed,366460.77,False,False,-1,42,Active
SU-11194,E-commerce,US-Other,2014,3,1,0.354,Seed,908915.16,False,False,-1,42,Active
SU-11195,Marketplace,US-EastCoast,2018,1,1,0.292,Seed,989180.94,False,False,-1,42,Active
SU-11196,AI/ML,Europe,2021,4,2,0.417,Seed,2957546.86,False,False,-1,42,Active
SU-11197,ClimateTech,Europe,2017,1,0,0.493,Seed,969317.36,True,False,19,20,Failed
SU-11198,Marketplace,Europe,2021,1,0,0.815,Seed,1921256.73,False,False,-1,42,Active
SU-11199,E-commerce,Europe,2018,2,0,0.376,Series A,13027168.68,True,False,16,17,Failed
SU-11200,AI/ML,US-Other,2020,3,1,0.45,Pre-Seed,238042.73,True,False,33,34,Failed
SU-11201,HealthTech,US-EastCoast,2020,5,0,0.823,Seed,2134463.25,True,False,36,37,Failed
SU-11202,ConsumerApps,Europe,2015,3,0,0.464,Series B,17015026.81,False,False,-1,42,Active
SU-11203,HealthTech,Europe,2020,2,0,0.287,Pre-Seed,121098.31,True,False,22,23,Failed
SU-11204,ClimateTech,US-Other,2018,5,2,0.793,Series B,17834517.14,True,False,20,21,Failed
SU-11205,Fintech,US-Other,2016,5,1,0.447,Pre-Seed,334689.11,True,False,22,23,Failed
SU-11206,DeepTech,Europe,2014,2,0,0.593,Pre-Seed,266408.88,True,False,29,30,Failed
SU-11207,E-commerce,SEA,2016,1,0,0.147,Seed,1992694.85,True,False,19,20,Failed
SU-11208,SaaS,Europe,2021,5,1,0.082,Pre-Seed,297776.58,True,False,22,23,Failed
SU-11209,Marketplace,US-WestCoast,2016,4,1,0.541,Pre-Seed,173235.73,False,False,-1,42,Active
SU-11210,AI/ML,India,2018,4,1,0.256,Series A,9734744.39,False,False,-1,42,Active
SU-11211,E-commerce,SEA,2017,4,2,0.265,Pre-Seed,182183.44,False,False,-1,42,Active
SU-11212,AI/ML,US-Other,2017,2,0,0.487,Seed,2618555.89,True,False,23,24,Failed
SU-11213,ClimateTech,US-EastCoast,2020,4,0,0.746,Pre-Seed,218378.86,False,False,-1,42,Active
SU-11214,DeepTech,US-Other,2015,1,0,0.534,Seed,1082353.64,False,False,-1,42,Active
SU-11215,SaaS,LatAm,2020,2,1,0.61,Series A,10756103.97,True,False,22,23,Failed
SU-11216,SaaS,SEA,2019,5,2,0.71,Pre-Seed,196976.87,False,False,-1,42,Active
SU-11217,Marketplace,US-Other,2021,1,0,0.609,Seed,1690895.05,True,False,15,16,Failed
SU-11218,Marketplace,US-Other,2016,3,0,0.596,Seed,1321027.52,True,False,25,26,Failed
SU-11219,Fintech,US-EastCoast,2017,1,0,0.154,Pre-Seed,160584.23,True,False,26,27,Failed
SU-11220,Marketplace,US-WestCoast,2021,2,0,0.308,Series B,28465468.34,True,False,21,22,Failed
SU-11221,DeepTech,India,2015,2,0,0.757,Seed,1137647.52,False,False,-1,42,Active
SU-11222,ConsumerApps,US-Other,2020,2,1,0.628,Series C+,65384354.17,False,False,-1,42,Active
SU-11223,SaaS,India,2020,5,2,0.387,Series B,20126625.69,False,True,8,9,Acquired
SU-11224,HealthTech,India,2014,5,2,0.507,Series A,5705182.48,False,False,-1,42,Active
SU-11225,ConsumerApps,SEA,2016,2,0,0.443,Series C+,51605367.57,True,False,21,22,Failed
SU-11226,E-commerce,US-WestCoast,2017,4,2,0.529,Series B,29256934.01,True,False,19,20,Failed
SU-11227,ConsumerApps,India,2020,4,1,0.833,Pre-Seed,425830.43,False,False,-1,42,Active
SU-11228,Fintech,SEA,2014,1,0,0.644,Seed,1773562.78,False,False,-1,42,Active
SU-11229,Fintech,US-WestCoast,2022,5,1,0.867,Series B,36032512.23,False,False,-1,42,Active
SU-11230,E-commerce,LatAm,2016,2,0,0.335,Seed,1338328.05,True,False,39,40,Failed
SU-11231,ClimateTech,US-WestCoast,2021,5,1,0.153,Series A,10823485.34,False,False,-1,42,Active
SU-11232,E-commerce,US-WestCoast,2021,3,0,0.412,Series C+,106994982.19,True,False,20,21,Failed
SU-11233,ConsumerApps,SEA,2019,3,1,0.486,Pre-Seed,303236.13,False,False,-1,42,Active
SU-11234,ConsumerApps,US-EastCoast,2021,4,1,0.679,Pre-Seed,375686.1,True,False,30,31,Failed
SU-11235,HealthTech,India,2015,4,0,0.789,Seed,1249128.1,False,False,-1,42,Active
SU-11236,HealthTech,US-WestCoast,2019,3,1,0.452,Pre-Seed,180740.43,True,False,18,19,Failed
SU-11237,E-commerce,US-EastCoast,2022,2,2,0.156,Seed,2315722.53,False,False,-1,42,Active
SU-11238,HealthTech,US-WestCoast,2019,1,0,0.358,Pre-Seed,289810.71,False,False,-1,42,Active
SU-11239,AI/ML,India,2014,3,1,0.583,Seed,881433.88,True,False,22,23,Failed
SU-11240,HealthTech,SEA,2018,5,2,0.099,Seed,1208700.99,False,False,-1,42,Active
SU-11241,EdTech,India,2019,2,0,0.611,Series A,13019033.88,False,False,-1,42,Active
SU-11242,ConsumerApps,Europe,2020,5,1,0.58,Series A,7991799.01,False,False,-1,42,Active
SU-11243,Marketplace,US-EastCoast,2018,4,0,0.657,Series A,7699903.31,False,False,-1,42,Active
SU-11244,HealthTech,Europe,2016,1,1,0.748,Seed,2004972.17,False,False,-1,42,Active
SU-11245,SaaS,LatAm,2014,5,0,0.35,Series A,11533200.06,False,True,32,33,Acquired
SU-11246,HealthTech,US-WestCoast,2015,4,0,0.243,Pre-Seed,175168.7,True,False,15,16,Failed
SU-11247,AI/ML,US-WestCoast,2020,4,1,0.312,Pre-Seed,356296.92,False,False,-1,42,Active
SU-11248,AI/ML,US-WestCoast,2022,4,1,0.271,Pre-Seed,136186.16,False,False,-1,42,Active
SU-11249,Fintech,US-WestCoast,2022,3,0,0.484,Pre-Seed,349132.39,False,False,-1,42,Active
SU-11250,DeepTech,US-Other,2021,4,0,0.461,Seed,1217031.28,False,False,-1,42,Active
SU-11251,ConsumerApps,US-EastCoast,2022,2,0,0.719,Seed,976626.47,False,False,-1,42,Active
SU-11252,ConsumerApps,Europe,2014,3,0,0.413,Series C+,48195390.72,False,True,5,6,Acquired
SU-11253,SaaS,Europe,2017,2,0,0.409,Pre-Seed,370608.86,True,False,18,19,Failed
SU-11254,ConsumerApps,US-EastCoast,2020,5,1,0.386,Series B,19896222.73,False,True,34,35,Acquired
SU-11255,ClimateTech,US-Other,2020,2,0,0.724,Series A,4893431.44,True,False,27,28,Failed
SU-11256,Marketplace,US-EastCoast,2019,3,0,0.425,Series B,15512819.77,False,False,-1,42,Active
SU-11257,E-commerce,LatAm,2016,2,0,0.455,Pre-Seed,190268.11,True,False,16,17,Failed
SU-11258,Fintech,US-WestCoast,2017,5,0,0.897,Series A,11733911.18,False,False,-1,42,Active
SU-11259,EdTech,US-WestCoast,2018,5,2,0.256,Pre-Seed,258872.83,False,False,-1,42,Active
SU-11260,AI/ML,Europe,2017,5,0,0.446,Series B,26290227.94,False,False,-1,42,Active
SU-11261,E-commerce,India,2016,2,0,0.323,Seed,1234132.96,True,False,23,24,Failed
SU-11262,Fintech,India,2019,1,0,0.214,Pre-Seed,164318.17,True,False,22,23,Failed
SU-11263,EdTech,India,2017,4,1,0.549,Seed,1492443.21,True,False,20,21,Failed
SU-11264,SaaS,SEA,2014,1,0,0.914,Series B,28568539.06,True,False,14,15,Failed
SU-11265,Fintech,India,2016,3,0,0.817,Pre-Seed,288821.55,True,False,23,24,Failed
SU-11266,AI/ML,India,2022,1,0,0.121,Pre-Seed,236565.64,True,False,32,33,Failed
SU-11267,HealthTech,Europe,2019,3,1,0.421,Seed,1703120.22,True,False,38,39,Failed
SU-11268,E-commerce,US-EastCoast,2018,3,2,0.504,Seed,1040093.53,False,False,-1,42,Active
SU-11269,EdTech,Europe,2017,3,0,0.891,Series A,7873231.78,True,False,34,35,Failed
SU-11270,AI/ML,India,2019,4,0,0.618,Series B,39745845.17,False,False,-1,42,Active
SU-11271,DeepTech,India,2021,3,0,0.732,Seed,1867721.31,False,False,-1,42,Active
SU-11272,HealthTech,Europe,2014,2,0,0.062,Pre-Seed,290240.76,True,False,19,20,Failed
SU-11273,EdTech,India,2015,2,0,0.854,Seed,845177.77,True,False,25,26,Failed
SU-11274,EdTech,US-EastCoast,2019,3,1,0.516,Seed,1357402.71,True,False,16,17,Failed
SU-11275,Marketplace,Europe,2017,1,0,0.313,Seed,1376063.75,False,False,-1,42,Active
SU-11276,HealthTech,US-EastCoast,2017,2,0,0.803,Seed,1635903.01,False,False,-1,42,Active
SU-11277,E-commerce,SEA,2015,5,1,0.781,Series A,7577297.67,True,False,15,16,Failed
SU-11278,DeepTech,India,2018,2,0,0.731,Seed,655424.69,True,False,19,20,Failed
SU-11279,Fintech,India,2021,5,2,0.931,Series A,6983569.94,False,False,-1,42,Active
SU-11280,ClimateTech,Europe,2019,2,1,0.262,Seed,1772278.86,False,False,-1,42,Active
SU-11281,SaaS,US-WestCoast,2021,3,0,0.298,Series A,8381222.99,False,False,-1,42,Active
SU-11282,Marketplace,LatAm,2020,1,0,0.395,Pre-Seed,374138.9,True,False,17,18,Failed
SU-11283,SaaS,US-EastCoast,2022,1,1,0.823,Seed,746332.78,True,False,14,15,Failed
SU-11284,Fintech,Europe,2021,3,1,0.358,Series A,5354679.65,True,False,18,19,Failed
SU-11285,Fintech,US-Other,2022,2,1,0.15,Pre-Seed,166229.97,False,False,-1,42,Active
SU-11286,Marketplace,Europe,2018,3,0,0.438,Pre-Seed,333121.64,False,False,-1,42,Active
SU-11287,Fintech,Europe,2018,3,0,0.727,Seed,1416546.06,False,False,-1,42,Active
SU-11288,EdTech,US-EastCoast,2017,1,1,0.483,Series A,11370260.89,False,True,24,25,Acquired
SU-11289,AI/ML,SEA,2018,1,1,0.431,Seed,2427028.79,True,False,20,21,Failed
SU-11290,Fintech,US-WestCoast,2018,5,2,0.325,Pre-Seed,176715.93,True,False,19,20,Failed
SU-11291,SaaS,SEA,2014,5,2,0.718,Seed,948518.78,False,False,-1,42,Active
SU-11292,ClimateTech,US-WestCoast,2022,4,1,0.506,Seed,1052041.48,True,False,19,20,Failed
SU-11293,EdTech,SEA,2017,2,1,0.899,Series A,7681524.76,False,False,-1,42,Active
SU-11294,Fintech,LatAm,2021,4,0,0.198,Series C+,39309531.74,True,False,36,37,Failed
SU-11295,Marketplace,US-EastCoast,2017,5,1,0.231,Series C+,63188121.41,False,True,19,20,Acquired
SU-11296,Fintech,Europe,2014,1,0,0.938,Series A,6633977.23,True,False,24,25,Failed
SU-11297,DeepTech,SEA,2019,4,0,0.272,Series B,34725984.44,True,False,18,19,Failed
SU-11298,DeepTech,US-WestCoast,2022,3,1,0.582,Pre-Seed,141185.85,False,False,-1,42,Active
SU-11299,SaaS,US-EastCoast,2015,4,1,0.241,Seed,1623209.24,False,False,-1,42,Active
SU-11300,EdTech,LatAm,2019,1,0,0.095,Series A,5076708.93,True,False,15,16,Failed
SU-11301,HealthTech,Europe,2019,5,1,0.915,Pre-Seed,210136.8,False,False,-1,42,Active
SU-11302,Fintech,India,2019,2,0,0.718,Pre-Seed,271173.33,True,False,20,21,Failed
SU-11303,AI/ML,India,2016,2,0,0.291,Series A,6941038.62,False,False,-1,42,Active
SU-11304,AI/ML,India,2015,4,1,0.498,Pre-Seed,204771.17,False,False,-1,42,Active
SU-11305,SaaS,Europe,2020,5,3,0.399,Pre-Seed,222290.89,False,False,-1,42,Active
SU-11306,ConsumerApps,Europe,2020,1,0,0.431,Seed,2365460.02,True,False,26,27,Failed
SU-11307,Marketplace,US-Other,2022,4,0,0.616,Seed,2150179.51,True,False,16,17,Failed
SU-11308,DeepTech,US-Other,2017,3,0,0.361,Pre-Seed,422913.05,True,False,30,31,Failed
SU-11309,E-commerce,Europe,2022,5,0,0.372,Seed,1023885.28,False,False,-1,42,Active
SU-11310,SaaS,Europe,2022,2,1,0.765,Series A,10970456.82,False,False,-1,42,Active
SU-11311,E-commerce,LatAm,2018,5,1,0.18,Series B,28918503.38,False,True,14,15,Acquired
SU-11312,HealthTech,US-EastCoast,2021,1,0,0.19,Seed,1378116.33,False,False,-1,42,Active
SU-11313,ClimateTech,US-WestCoast,2017,1,0,0.26,Seed,1349971.05,True,False,14,15,Failed
SU-11314,Marketplace,Europe,2014,2,2,0.573,Seed,1747731.62,False,False,-1,42,Active
SU-11315,EdTech,LatAm,2017,3,0,0.742,Series B,27895294.03,True,False,17,18,Failed
SU-11316,Marketplace,Europe,2021,3,0,0.395,Pre-Seed,228501.32,False,False,-1,42,Active
SU-11317,Fintech,India,2019,3,0,0.447,Seed,2577508.41,True,False,17,18,Failed
SU-11318,SaaS,US-EastCoast,2021,3,0,0.175,Pre-Seed,183707.52,True,False,21,22,Failed
SU-11319,Marketplace,US-WestCoast,2016,2,0,0.897,Series B,22902072.4,True,False,18,19,Failed
SU-11320,DeepTech,US-EastCoast,2022,3,0,0.497,Series B,28629742.11,False,False,-1,42,Active
SU-11321,DeepTech,US-Other,2014,1,1,0.168,Series B,30099786.71,False,False,-1,42,Active
SU-11322,SaaS,Europe,2020,1,0,0.727,Pre-Seed,189034.12,True,False,24,25,Failed
SU-11323,Marketplace,LatAm,2014,4,0,0.274,Seed,2865056.59,False,False,-1,42,Active
SU-11324,DeepTech,Europe,2019,4,1,0.501,Series A,8512813.72,False,False,-1,42,Active
SU-11325,DeepTech,Europe,2017,3,0,0.148,Series B,41951485.01,True,False,23,24,Failed
SU-11326,E-commerce,US-WestCoast,2022,3,2,0.927,Series C+,75498553.93,False,True,11,12,Acquired
SU-11327,Marketplace,SEA,2021,1,0,0.519,Series A,9979640.51,False,False,-1,42,Active
SU-11328,DeepTech,Europe,2020,1,0,0.864,Series A,11737086.89,False,False,-1,42,Active
SU-11329,Marketplace,LatAm,2021,1,1,0.59,Series A,3781543.89,False,False,-1,42,Active
SU-11330,HealthTech,US-WestCoast,2022,3,0,0.148,Series A,7027005.28,True,False,18,19,Failed
SU-11331,ClimateTech,India,2018,4,1,0.554,Seed,1442492.67,False,False,-1,42,Active
SU-11332,ClimateTech,US-EastCoast,2022,2,1,0.703,Seed,702613.46,True,False,25,26,Failed
SU-11333,ConsumerApps,LatAm,2022,5,4,0.666,Series A,4844575.81,False,False,-1,42,Active
SU-11334,ConsumerApps,US-WestCoast,2019,4,0,0.573,Series A,12155051.54,True,False,29,30,Failed
SU-11335,ClimateTech,SEA,2015,2,0,0.693,Pre-Seed,194573.89,True,False,21,22,Failed
SU-11336,E-commerce,LatAm,2021,2,0,0.895,Series A,5442599.85,True,False,23,24,Failed
SU-11337,E-commerce,LatAm,2018,2,1,0.232,Seed,1685256.62,True,False,17,18,Failed
SU-11338,SaaS,US-Other,2016,5,0,0.753,Series B,11523692.47,True,False,15,16,Failed
SU-11339,SaaS,US-Other,2018,2,0,0.774,Series C+,97567656.09,False,False,-1,42,Active
SU-11340,HealthTech,US-Other,2016,5,2,0.467,Seed,1516326.92,False,False,-1,42,Active
SU-11341,Fintech,US-WestCoast,2018,5,1,0.113,Seed,1242494.96,False,False,-1,42,Active
SU-11342,ClimateTech,US-WestCoast,2020,2,0,0.639,Series B,35759804.04,True,False,16,17,Failed
SU-11343,Fintech,Europe,2020,4,2,0.551,Seed,2638440.95,False,False,-1,42,Active
SU-11344,SaaS,US-EastCoast,2015,3,0,0.23,Series B,19608809.35,False,False,-1,42,Active
SU-11345,E-commerce,SEA,2016,2,0,0.32,Pre-Seed,252781.58,False,False,-1,42,Active
SU-11346,ConsumerApps,US-EastCoast,2021,5,0,0.277,Series C+,85571377.54,False,False,-1,42,Active
SU-11347,E-commerce,LatAm,2019,3,0,0.597,Series A,8554580.58,True,False,31,32,Failed
SU-11348,Fintech,US-EastCoast,2022,3,1,0.634,Seed,698709.47,True,False,20,21,Failed
SU-11349,ClimateTech,US-WestCoast,2016,3,1,0.977,Series B,22666108.56,True,False,21,22,Failed
SU-11350,HealthTech,US-WestCoast,2021,3,0,0.295,Series A,9575591.19,True,False,22,23,Failed
SU-11351,Fintech,US-WestCoast,2016,4,3,0.677,Pre-Seed,382146.7,False,False,-1,42,Active
SU-11352,EdTech,Europe,2016,4,0,0.533,Seed,1795126.66,True,False,22,23,Failed
SU-11353,ConsumerApps,LatAm,2018,2,0,0.434,Series A,9057404.46,True,False,24,25,Failed
SU-11354,SaaS,US-EastCoast,2022,1,0,0.175,Pre-Seed,309283.09,True,False,13,14,Failed
SU-11355,AI/ML,US-WestCoast,2022,5,0,0.632,Series A,12252784.47,False,False,-1,42,Active
SU-11356,Marketplace,US-EastCoast,2016,2,0,0.74,Seed,2603164.0,True,False,16,17,Failed
SU-11357,Marketplace,US-Other,2019,5,1,0.212,Seed,3922365.16,False,False,-1,42,Active
