company_id,sector,region,founded_year,founder_count,founder_prior_exits,founder_technical_pct,initial_funding_stage,initial_capital,months_observed,failed,acquired,fail_month
SU-11166,ConsumerApps,SEA,2021,5,1,0.523,Series A,9052979.39,31,True,False,30
SU-11167,ConsumerApps,Europe,2015,1,0,0.278,Series B,21216502.25,24,True,False,23
SU-11168,SaaS,US-WestCoast,2021,2,0,0.354,Series B,21250890.73,34,True,False,33
SU-11169,DeepTech,LatAm,2016,3,0,0.557,Seed,1053843.53,42,False,False,-1
SU-11170,ConsumerApps,Europe,2019,4,1,0.561,Pre-Seed,152178.23,42,False,False,-1
SU-11171,SaaS,US-WestCoast,2019,1,0,0.199,Seed,1053286.07,42,False,False,-1
SU-11172,DeepTech,US-Other,2016,3,0,0.181,Series A,8749469.06,19,True,False,18
SU-11173,ClimateTech,LatAm,2014,2,1,0.439,Series C+,80269200.72,42,False,True,41
SU-11174,AI/ML,India,2016,5,0,0.171,Seed,1042678.34,42,False,False,-1
SU-11175,ClimateTech,India,2017,1,0,0.558,Pre-Seed,188513.7,19,True,False,18
SU-11176,Marketplace,US-Other,2017,4,0,0.392,Series B,44353816.41,27,True,False,26
SU-11177,HealthTech,SEA,2022,3,1,0.169,Pre-Seed,137593.68,42,False,False,-1
SU-11178,DeepTech,India,2021,2,1,0.498,Seed,857516.4,42,False,False,-1
SU-11179,AI/ML,US-Other,2015,5,0,0.329,Series A,3767435.04,42,False,False,-1
SU-11180,ConsumerApps,US-WestCoast,2019,2,0,0.911,Series A,5998742.42,42,False,False,-1
SU-11181,AI/ML,Europe,2014,3,0,0.297,Series A,8143131.66,21,True,False,20
SU-11182,SaaS,India,2020,2,0,0.185,Pre-Seed,220022.93,28,True,False,27
SU-11183,SaaS,Europe,2021,2,0,0.242,Seed,1082216.62,42,False,False,-1
SU-11184,AI/ML,SEA,2015,2,1,0.493,Pre-Seed,177691.17,42,False,False,-1
SU-11185,SaaS,US-WestCoast,2022,5,1,0.374,Seed,1328887.95,16,True,False,15
SU-11186,Fintech,Europe,2019,1,0,0.216,Series A,6371503.86,25,True,False,24
SU-11187,EdTech,LatAm,2019,3,0,0.227,Seed,1994091.06,42,False,False,-1
SU-11188,EdTech,LatAm,2022,5,1,0.405,Pre-Seed,197208.69,42,False,False,-1
SU-11189,SaaS,SEA,2017,3,1,0.418,Series C+,71969911.5,17,True,False,16
SU-11190,AI/ML,Europe,2020,2,0,0.423,Pre-Seed,218119.3,42,False,False,-1
SU-11191,ClimateTech,US-WestCoast,2014,3,0,0.324,Pre-Seed,259549.64,42,False,False,-1
SU-11192,Fintech,LatAm,2018,4,1,0.245,Series A,13339456.37,42,False,False,-1
SU-11193,E-commerce,LatAm,2019,4,1,0.173,Pre-Seed,366460.77,42,False,False,-1
SU-11194,E-commerce,US-Other,2014,3,1,0.354,Seed,908915.16,42,False,False,-1
SU-11195,Marketplace,US-EastCoast,2018,1,1,0.292,Seed,989180.94,42,False,False,-1
SU-11196,AI/ML,Europe,2021,4,2,0.417,Seed,2957546.86,42,False,False,-1
SU-11197,ClimateTech,Europe,2017,1,0,0.493,Seed,969317.36,20,True,False,19
SU-11198,Marketplace,Europe,2021,1,0,0.815,Seed,1921256.73,42,False,False,-1
SU-11199,E-commerce,Europe,2018,2,0,0.376,Series A,13027168.68,17,True,False,16
SU-11200,AI/ML,US-Other,2020,3,1,0.45,Pre-Seed,238042.73,34,True,False,33
SU-11201,HealthTech,US-EastCoast,2020,5,0,0.823,Seed,2134463.25,37,True,False,36
SU-11202,ConsumerApps,Europe,2015,3,0,0.464,Series B,17015026.81,42,False,False,-1
SU-11203,HealthTech,Europe,2020,2,0,0.287,Pre-Seed,121098.31,23,True,False,22
SU-11204,ClimateTech,US-Other,2018,5,2,0.793,Series B,17834517.14,21,True,False,20
SU-11205,Fintech,US-Other,2016,5,1,0.447,Pre-Seed,334689.11,23,True,False,22
SU-11206,DeepTech,Europe,2014,2,0,0.593,Pre-Seed,266408.88,30,True,False,29
SU-11207,E-commerce,SEA,2016,1,0,0.147,Seed,1992694.85,20,True,False,19
SU-11208,SaaS,Europe,2021,5,1,0.082,Pre-Seed,297776.58,23,True,False,22
SU-11209,Marketplace,US-WestCoast,2016,4,1,0.541,Pre-Seed,173235.73,42,False,False,-1
SU-11210,AI/ML,India,2018,4,1,0.256,Series A,9734744.39,42,False,False,-1
SU-11211,E-commerce,SEA,2017,4,2,0.265,Pre-Seed,182183.44,42,False,False,-1
SU-11212,AI/ML,US-Other,2017,2,0,0.487,Seed,2618555.89,24,True,False,23
SU-11213,ClimateTech,US-EastCoast,2020,4,0,0.746,Pre-Seed,218378.86,42,False,False,-1
SU-11214,DeepTech,US-Other,2015,1,0,0.534,Seed,1082353.64,42,False,False,-1
SU-11215,SaaS,LatAm,2020,2,1,0.61,Series A,10756103.97,23,True,False,22
SU-11216,SaaS,SEA,2019,5,2,0.71,Pre-Seed,196976.87,42,False,False,-1
SU-11217,Marketplace,US-Other,2021,1,0,0.609,Seed,1690895.05,16,True,False,15
SU-11218,Marketplace,US-Other,2016,3,0,0.596,Seed,1321027.52,26,True,False,25
SU-11219,Fintech,US-EastCoast,2017,1,0,0.154,Pre-Seed,160584.23,27,True,False,26
SU-11220,Marketplace,US-WestCoast,2021,2,0,0.308,Series B,28465468.34,22,True,False,21
SU-11221,DeepTech,India,2015,2,0,0.757,Seed,1137647.52,42,False,False,-1
SU-11222,ConsumerApps,US-Other,2020,2,1,0.628,Series C+,65384354.17,42,False,False,-1
SU-11223,SaaS,India,2020,5,2,0.387,Series B,20126625.69,9,False,True,8
SU-11224,HealthTech,India,2014,5,2,0.507,Series A,5705182.48,42,False,False,-1
SU-11225,ConsumerApps,SEA,2016,2,0,0.443,Series C+,51605367.57,22,True,False,21
SU-11226,E-commerce,US-WestCoast,2017,4,2,0.529,Series B,29256934.01,20,True,False,19
SU-11227,ConsumerApps,India,2020,4,1,0.833,Pre-Seed,425830.43,42,False,False,-1
SU-11228,Fintech,SEA,2014,1,0,0.644,Seed,1773562.78,42,False,False,-1
SU-11229,Fintech,US-WestCoast,2022,5,1,0.867,Series B,36032512.23,42,False,False,-1
SU-11230,E-commerce,LatAm,2016,2,0,0.335,Seed,1338328.05,40,True,False,39
SU-11231,ClimateTech,US-WestCoast,2021,5,1,0.153,Series A,10823485.34,42,False,False,-1
SU-11232,E-commerce,US-WestCoast,2021,3,0,0.412,Series C+,106994982.19,21,True,False,20
SU-11233,ConsumerApps,SEA,2019,3,1,0.486,Pre-Seed,303236.13,42,False,False,-1
SU-11234,ConsumerApps,US-EastCoast,2021,4,1,0.679,Pre-Seed,375686.1,31,True,False,30
SU-11235,HealthTech,India,2015,4,0,0.789,Seed,1249128.1,42,False,False,-1
SU-11236,HealthTech,US-WestCoast,2019,3,1,0.452,Pre-Seed,180740.43,19,True,False,18
SU-11237,E-commerce,US-EastCoast,2022,2,2,0.156,Seed,2315722.53,42,False,False,-1
SU-11238,HealthTech,US-WestCoast,2019,1,0,0.358,Pre-Seed,289810.71,42,False,False,-1
SU-11239,AI/ML,India,2014,3,1,0.583,Seed,881433.88,23,True,False,22
SU-11240,HealthTech,SEA,2018,5,2,0.099,Seed,1208700.99,42,False,False,-1
SU-11241,EdTech,India,2019,2,0,0.611,Series A,13019033.88,42,False,False,-1
SU-11242,ConsumerApps,Europe,2020,5,1,0.58,Series A,7991799.01,42,False,False,-1
SU-11243,Marketplace,US-EastCoast,2018,4,0,0.657,Series A,7699903.31,42,False,False,-1
SU-11244,HealthTech,Europe,2016,1,1,0.748,Seed,2004972.17,42,False,False,-1
SU-11245,SaaS,LatAm,2014,5,0,0.35,Series A,11533200.06,33,False,True,32
SU-11246,HealthTech,US-WestCoast,2015,4,0,0.243,Pre-Seed,175168.7,16,True,False,15
SU-11247,AI/ML,US-WestCoast,2020,4,1,0.312,Pre-Seed,356296.92,42,False,False,-1
SU-11248,AI/ML,US-WestCoast,2022,4,1,0.271,Pre-Seed,136186.16,42,False,False,-1
SU-11249,Fintech,US-WestCoast,2022,3,0,0.484,Pre-Seed,349132.39,42,False,False,-1
SU-11250,DeepTech,US-Other,2021,4,0,0.461,Seed,1217031.28,42,False,False,-1
SU-11251,ConsumerApps,US-EastCoast,2022,2,0,0.719,Seed,976626.47,42,False,False,-1
SU-11252,ConsumerApps,Europe,2014,3,0,0.413,Series C+,48195390.72,6,False,True,5
SU-11253,SaaS,Europe,2017,2,0,0.409,Pre-Seed,370608.86,19,True,False,18
SU-11254,ConsumerApps,US-EastCoast,2020,5,1,0.386,Series B,19896222.73,35,False,True,34
SU-11255,ClimateTech,US-Other,2020,2,0,0.724,Series A,4893431.44,28,True,False,27
SU-11256,Marketplace,US-EastCoast,2019,3,0,0.425,Series B,15512819.77,42,False,False,-1
SU-11257,E-commerce,LatAm,2016,2,0,0.455,Pre-Seed,190268.11,17,True,False,16
SU-11258,Fintech,US-WestCoast,2017,5,0,0.897,Series A,11733911.18,42,False,False,-1
SU-11259,EdTech,US-WestCoast,2018,5,2,0.256,Pre-Seed,258872.83,42,False,False,-1
SU-11260,AI/ML,Europe,2017,5,0,0.446,Series B,26290227.94,42,False,False,-1
SU-11261,E-commerce,India,2016,2,0,0.323,Seed,1234132.96,24,True,False,23
SU-11262,Fintech,India,2019,1,0,0.214,Pre-Seed,164318.17,23,True,False,22
SU-11263,EdTech,India,2017,4,1,0.549,Seed,1492443.21,21,True,False,20
SU-11264,SaaS,SEA,2014,1,0,0.914,Series B,28568539.06,15,True,False,14
SU-11265,Fintech,India,2016,3,0,0.817,Pre-Seed,288821.55,24,True,False,23
SU-11266,AI/ML,India,2022,1,0,0.121,Pre-Seed,236565.64,33,True,False,32
SU-11267,HealthTech,Europe,2019,3,1,0.421,Seed,1703120.22,39,True,False,38
SU-11268,E-commerce,US-EastCoast,2018,3,2,0.504,Seed,1040093.53,42,False,False,-1
SU-11269,EdTech,Europe,2017,3,0,0.891,Series A,7873231.78,35,True,False,34
SU-11270,AI/ML,India,2019,4,0,0.618,Series B,39745845.17,42,False,False,-1
SU-11271,DeepTech,India,2021,3,0,0.732,Seed,1867721.31,42,False,False,-1
SU-11272,HealthTech,Europe,2014,2,0,0.062,Pre-Seed,290240.76,20,True,False,19
SU-11273,EdTech,India,2015,2,0,0.854,Seed,845177.77,26,True,False,25
SU-11274,EdTech,US-EastCoast,2019,3,1,0.516,Seed,1357402.71,17,True,False,16
SU-11275,Marketplace,Europe,2017,1,0,0.313,Seed,1376063.75,42,False,False,-1
SU-11276,HealthTech,US-EastCoast,2017,2,0,0.803,Seed,1635903.01,42,False,False,-1
SU-11277,E-commerce,SEA,2015,5,1,0.781,Series A,7577297.67,16,True,False,15
SU-11278,DeepTech,India,2018,2,0,0.731,Seed,655424.69,20,True,False,19
SU-11279,Fintech,India,2021,5,2,0.931,Series A,6983569.94,42,False,False,-1
SU-11280,ClimateTech,Europe,2019,2,1,0.262,Seed,1772278.86,42,False,False,-1
SU-11281,SaaS,US-WestCoast,2021,3,0,0.298,Series A,8381222.99,42,False,False,-1
SU-11282,Marketplace,LatAm,2020,1,0,0.395,Pre-Seed,374138.9,18,True,False,17
SU-11283,SaaS,US-EastCoast,2022,1,1,0.823,Seed,746332.78,15,True,False,14
SU-11284,Fintech,Europe,2021,3,1,0.358,Series A,5354679.65,19,True,False,18
SU-11285,Fintech,US-Other,2022,2,1,0.15,Pre-Seed,166229.97,42,False,False,-1
SU-11286,Marketplace,Europe,2018,3,0,0.438,Pre-Seed,333121.64,42,False,False,-1
SU-11287,Fintech,Europe,2018,3,0,0.727,Seed,1416546.06,42,False,False,-1
SU-11288,EdTech,US-EastCoast,2017,1,1,0.483,Series A,11370260.89,25,False,True,24
SU-11289,AI/ML,SEA,2018,1,1,0.431,Seed,2427028.79,21,True,False,20
SU-11290,Fintech,US-WestCoast,2018,5,2,0.325,Pre-Seed,176715.93,20,True,False,19
SU-11291,SaaS,SEA,2014,5,2,0.718,Seed,948518.78,42,False,False,-1
SU-11292,ClimateTech,US-WestCoast,2022,4,1,0.506,Seed,1052041.48,20,True,False,19
SU-11293,EdTech,SEA,2017,2,1,0.899,Series A,7681524.76,42,False,False,-1
SU-11294,Fintech,LatAm,2021,4,0,0.198,Series C+,39309531.74,37,True,False,36
SU-11295,Marketplace,US-EastCoast,2017,5,1,0.231,Series C+,63188121.41,20,False,True,19
SU-11296,Fintech,Europe,2014,1,0,0.938,Series A,6633977.23,25,True,False,24
SU-11297,DeepTech,SEA,2019,4,0,0.272,Series B,34725984.44,19,True,False,18
SU-11298,DeepTech,US-WestCoast,2022,3,1,0.582,Pre-Seed,141185.85,42,False,False,-1
SU-11299,SaaS,US-EastCoast,2015,4,1,0.241,Seed,1623209.24,42,False,False,-1
SU-11300,EdTech,LatAm,2019,1,0,0.095,Series A,5076708.93,16,True,False,15
SU-11301,HealthTech,Europe,2019,5,1,0.915,Pre-Seed,210136.8,42,False,False,-1
SU-11302,Fintech,India,2019,2,0,0.718,Pre-Seed,271173.33,21,True,False,20
SU-11303,AI/ML,India,2016,2,0,0.291,Series A,6941038.62,42,False,False,-1
SU-11304,AI/ML,India,2015,4,1,0.498,Pre-Seed,204771.17,42,False,False,-1
SU-11305,SaaS,Europe,2020,5,3,0.399,Pre-Seed,222290.89,42,False,False,-1
SU-11306,ConsumerApps,Europe,2020,1,0,0.431,Seed,2365460.02,27,True,False,26
SU-11307,Marketplace,US-Other,2022,4,0,0.616,Seed,2150179.51,17,True,False,16
SU-11308,DeepTech,US-Other,2017,3,0,0.361,Pre-Seed,422913.05,31,True,False,30
SU-11309,E-commerce,Europe,2022,5,0,0.372,Seed,1023885.28,42,False,False,-1
SU-11310,SaaS,Europe,2022,2,1,0.765,Series A,10970456.82,42,False,False,-1
SU-11311,E-commerce,LatAm,2018,5,1,0.18,Series B,28918503.38,15,False,True,14
SU-11312,HealthTech,US-EastCoast,2021,1,0,0.19,Seed,1378116.33,42,False,False,-1
SU-11313,ClimateTech,US-WestCoast,2017,1,0,0.26,Seed,1349971.05,15,True,False,14
SU-11314,Marketplace,Europe,2014,2,2,0.573,Seed,1747731.62,42,False,False,-1
SU-11315,EdTech,LatAm,2017,3,0,0.742,Series B,27895294.03,18,True,False,17
SU-11316,Marketplace,Europe,2021,3,0,0.395,Pre-Seed,228501.32,42,False,False,-1
SU-11317,Fintech,India,2019,3,0,0.447,Seed,2577508.41,18,True,False,17
SU-11318,SaaS,US-EastCoast,2021,3,0,0.175,Pre-Seed,183707.52,22,True,False,21
SU-11319,Marketplace,US-WestCoast,2016,2,0,0.897,Series B,22902072.4,19,True,False,18
SU-11320,DeepTech,US-EastCoast,2022,3,0,0.497,Series B,28629742.11,42,False,False,-1
SU-11321,DeepTech,US-Other,2014,1,1,0.168,Series B,30099786.71,42,False,False,-1
SU-11322,SaaS,Europe,2020,1,0,0.727,Pre-Seed,189034.12,25,True,False,24
SU-11323,Marketplace,LatAm,2014,4,0,0.274,Seed,2865056.59,42,False,False,-1
SU-11324,DeepTech,Europe,2019,4,1,0.501,Series A,8512813.72,42,False,False,-1
SU-11325,DeepTech,Europe,2017,3,0,0.148,Series B,41951485.01,24,True,False,23
SU-11326,E-commerce,US-WestCoast,2022,3,2,0.927,Series C+,75498553.93,12,False,True,11
SU-11327,Marketplace,SEA,2021,1,0,0.519,Series A,9979640.51,42,False,False,-1
SU-11328,DeepTech,Europe,2020,1,0,0.864,Series A,11737086.89,42,False,False,-1
SU-11329,Marketplace,LatAm,2021,1,1,0.59,Series A,3781543.89,42,False,False,-1
SU-11330,HealthTech,US-WestCoast,2022,3,0,0.148,Series A,7027005.28,19,True,False,18
SU-11331,ClimateTech,India,2018,4,1,0.554,Seed,1442492.67,42,False,False,-1
SU-11332,ClimateTech,US-EastCoast,2022,2,1,0.703,Seed,702613.46,26,True,False,25
SU-11333,ConsumerApps,LatAm,2022,5,4,0.666,Series A,4844575.81,42,False,False,-1
SU-11334,ConsumerApps,US-WestCoast,2019,4,0,0.573,Series A,12155051.54,30,True,False,29
SU-11335,ClimateTech,SEA,2015,2,0,0.693,Pre-Seed,194573.89,22,True,False,21
SU-11336,E-commerce,LatAm,2021,2,0,0.895,Series A,5442599.85,24,True,False,23
SU-11337,E-commerce,LatAm,2018,2,1,0.232,Seed,1685256.62,18,True,False,17
SU-11338,SaaS,US-Other,2016,5,0,0.753,Series B,11523692.47,16,True,False,15
SU-11339,SaaS,US-Other,2018,2,0,0.774,Series C+,97567656.09,42,False,False,-1
SU-11340,HealthTech,US-Other,2016,5,2,0.467,Seed,1516326.92,42,False,False,-1
SU-11341,Fintech,US-WestCoast,2018,5,1,0.113,Seed,1242494.96,42,False,False,-1
SU-11342,ClimateTech,US-WestCoast,2020,2,0,0.639,Series B,35759804.04,17,True,False,16
SU-11343,Fintech,Europe,2020,4,2,0.551,Seed,2638440.95,42,False,False,-1
SU-11344,SaaS,US-EastCoast,2015,3,0,0.23,Series B,19608809.35,42,False,False,-1
SU-11345,E-commerce,SEA,2016,2,0,0.32,Pre-Seed,252781.58,42,False,False,-1
SU-11346,ConsumerApps,US-EastCoast,2021,5,0,0.277,Series C+,85571377.54,42,False,False,-1
SU-11347,E-commerce,LatAm,2019,3,0,0.597,Series A,8554580.58,32,True,False,31
SU-11348,Fintech,US-EastCoast,2022,3,1,0.634,Seed,698709.47,21,True,False,20
SU-11349,ClimateTech,US-WestCoast,2016,3,1,0.977,Series B,22666108.56,22,True,False,21
SU-11350,HealthTech,US-WestCoast,2021,3,0,0.295,Series A,9575591.19,23,True,False,22
SU-11351,Fintech,US-WestCoast,2016,4,3,0.677,Pre-Seed,382146.7,42,False,False,-1
SU-11352,EdTech,Europe,2016,4,0,0.533,Seed,1795126.66,23,True,False,22
SU-11353,ConsumerApps,LatAm,2018,2,0,0.434,Series A,9057404.46,25,True,False,24
SU-11354,SaaS,US-EastCoast,2022,1,0,0.175,Pre-Seed,309283.09,14,True,False,13
SU-11355,AI/ML,US-WestCoast,2022,5,0,0.632,Series A,12252784.47,42,False,False,-1
SU-11356,Marketplace,US-EastCoast,2016,2,0,0.74,Seed,2603164.0,17,True,False,16
SU-11357,Marketplace,US-Other,2019,5,1,0.212,Seed,3922365.16,42,False,False,-1
SU-11358,E-commerce,US-WestCoast,2014,2,0,0.476,Pre-Seed,285194.13,29,True,False,28
SU-11359,DeepTech,US-Other,2017,4,1,0.759,Series A,11353512.17,42,False,False,-1
SU-11360,DeepTech,US-WestCoast,2018,3,1,0.145,Seed,1643510.49,42,False,False,-1
SU-11361,HealthTech,India,2015,5,0,0.857,Series B,24790096.45,42,False,False,-1
SU-11362,Fintech,Europe,2016,3,1,0.658,Pre-Seed,323586.37,42,False,False,-1
SU-11363,DeepTech,US-WestCoast,2019,3,0,0.423,Pre-Seed,224682.55,23,True,False,22
SU-11364,ConsumerApps,US-Other,2017,3,0,0.645,Pre-Seed,288817.42,26,True,False,25
SU-11365,ClimateTech,US-EastCoast,2018,3,1,0.431,Series B,35879026.91,42,False,False,-1
SU-11366,AI/ML,SEA,2021,1,0,0.527,Series A,13770535.36,42,False,False,-1
SU-11367,ConsumerApps,SEA,2021,5,1,0.178,Pre-Seed,227411.31,42,False,False,-1
SU-11368,E-commerce,India,2017,3,0,0.522,Seed,1913895.23,30,True,False,29
SU-11369,DeepTech,LatAm,2022,2,0,0.68,Pre-Seed,352628.13,42,False,False,-1
SU-11370,SaaS,India,2022,3,1,0.712,Seed,858592.23,42,False,False,-1
SU-11371,SaaS,India,2014,3,0,0.818,Seed,1918489.26,42,False,False,-1
SU-11372,Fintech,Europe,2018,2,1,0.272,Seed,1088132.58,26,True,False,25
SU-11373,SaaS,SEA,2022,5,2,0.533,Seed,1657909.96,42,False,False,-1
SU-11374,EdTech,India,2014,4,1,0.247,Seed,2237231.47,42,False,False,-1
SU-11375,AI/ML,US-Other,2016,4,0,0.443,Seed,1982642.55,42,False,False,-1
SU-11376,SaaS,India,2019,2,1,0.542,Pre-Seed,194938.87,42,False,False,-1
SU-11377,HealthTech,Europe,2021,3,1,0.144,Series A,4935895.2,42,False,False,-1
SU-11378,ConsumerApps,US-WestCoast,2020,3,0,0.857,Series A,8191633.81,42,False,False,-1
SU-11379,ConsumerApps,India,2014,2,0,0.275,Series C+,48294828.07,21,True,False,20
SU-11380,ClimateTech,US-WestCoast,2017,1,0,0.089,Series B,43213798.8,42,False,False,-1
SU-11381,Marketplace,Europe,2020,4,0,0.548,Pre-Seed,207707.72,42,False,False,-1
SU-11382,HealthTech,India,2021,5,0,0.869,Seed,1115897.74,37,True,False,36
SU-11383,ConsumerApps,Europe,2021,2,1,0.643,Series A,7172215.88,42,False,False,-1
SU-11384,E-commerce,US-EastCoast,2017,5,1,0.293,Pre-Seed,215710.23,42,False,False,-1
SU-11385,DeepTech,US-EastCoast,2020,5,0,0.51,Pre-Seed,507399.37,23,True,False,22
SU-11386,Marketplace,US-WestCoast,2015,5,0,0.118,Seed,1077701.08,19,True,False,18
SU-11387,E-commerce,US-Other,2020,4,0,0.513,Seed,1487480.19,24,True,False,23
SU-11388,Fintech,LatAm,2015,2,1,0.37,Pre-Seed,342551.8,17,True,False,16
SU-11389,SaaS,SEA,2019,1,0,0.462,Pre-Seed,274256.27,18,True,False,17
SU-11390,E-commerce,US-WestCoast,2021,1,1,0.228,Pre-Seed,190589.28,21,True,False,20
SU-11391,HealthTech,US-Other,2018,3,0,0.15,Pre-Seed,227415.7,16,True,False,15
SU-11392,AI/ML,US-WestCoast,2022,3,0,0.699,Pre-Seed,286107.32,42,False,False,-1
SU-11393,AI/ML,US-Other,2022,3,1,0.299,Seed,1637100.02,32,True,False,31
SU-11394,E-commerce,LatAm,2015,2,0,0.646,Series A,7054675.48,29,True,False,28
SU-11395,SaaS,US-Other,2021,5,0,0.411,Series A,10261283.85,25,True,False,24
SU-11396,Fintech,India,2021,5,1,0.728,Seed,2233297.73,17,True,False,16
SU-11397,ConsumerApps,India,2018,1,0,0.382,Series C+,75626348.8,42,False,False,-1
SU-11398,Marketplace,US-EastCoast,2017,5,1,0.67,Series B,42070052.89,31,True,False,30
SU-11399,ClimateTech,LatAm,2016,3,0,0.192,Seed,2312178.21,42,False,False,-1
SU-11400,DeepTech,SEA,2015,1,0,0.624,Seed,1299279.55,42,False,False,-1
SU-11401,SaaS,US-Other,2019,1,0,0.279,Pre-Seed,160187.23,42,False,False,-1
SU-11402,AI/ML,US-Other,2020,2,0,0.907,Series A,9982723.38,42,False,False,-1
SU-11403,SaaS,US-WestCoast,2021,3,2,0.685,Pre-Seed,452932.78,42,False,False,-1
SU-11404,Marketplace,SEA,2015,3,1,0.422,Pre-Seed,155670.08,42,False,False,-1
SU-11405,HealthTech,US-WestCoast,2022,5,1,0.527,Series A,7094987.33,27,False,True,26
SU-11406,AI/ML,US-EastCoast,2016,3,0,0.19,Series A,12337147.65,42,False,False,-1
SU-11407,DeepTech,US-WestCoast,2018,3,0,0.11,Series A,11072623.68,42,False,False,-1
SU-11408,DeepTech,US-WestCoast,2014,5,1,0.168,Series A,5794373.0,17,True,False,16
SU-11409,EdTech,US-WestCoast,2016,4,0,0.609,Seed,1583988.23,20,True,False,19
SU-11410,DeepTech,Europe,2015,3,0,0.463,Series B,35022965.16,16,True,False,15
SU-11411,ConsumerApps,India,2019,3,0,0.393,Seed,1661326.75,14,True,False,13
SU-11412,DeepTech,US-EastCoast,2014,3,1,0.407,Series B,44480056.85,42,False,False,-1
SU-11413,ClimateTech,US-EastCoast,2015,5,1,0.953,Seed,1904796.12,42,False,False,-1
SU-11414,ConsumerApps,US-WestCoast,2018,2,0,0.671,Series B,24818405.48,21,True,False,20
SU-11415,AI/ML,US-WestCoast,2019,3,1,0.403,Pre-Seed,250713.0,18,True,False,17
SU-11416,AI/ML,Europe,2016,2,0,0.735,Series B,34970172.27,28,False,True,27
SU-11417,Fintech,US-EastCoast,2014,1,0,0.494,Pre-Seed,428810.01,42,False,False,-1
SU-11418,HealthTech,India,2017,5,1,0.173,Series A,7234967.75,42,False,False,-1
SU-11419,SaaS,India,2014,5,1,0.395,Series A,5780122.96,42,False,False,-1
SU-11420,AI/ML,SEA,2014,3,0,0.614,Series A,12708293.7,32,True,False,31
SU-11421,SaaS,US-WestCoast,2022,3,0,0.368,Seed,2131121.93,20,True,False,19
SU-11422,DeepTech,SEA,2014,3,1,0.473,Seed,1929088.78,42,False,False,-1
SU-11423,ConsumerApps,Europe,2021,2,1,0.392,Series A,6138403.92,17,True,False,16
SU-11424,E-commerce,US-EastCoast,2017,3,0,0.415,Series A,5071372.54,38,True,False,37
SU-11425,ConsumerApps,US-WestCoast,2019,4,1,0.157,Pre-Seed,212490.71,17,True,False,16
SU-11426,AI/ML,Europe,2016,5,1,0.593,Seed,1017569.52,42,False,False,-1
SU-11427,HealthTech,Europe,2014,3,1,0.604,Pre-Seed,183645.51,42,False,False,-1
SU-11428,HealthTech,US-WestCoast,2021,2,1,0.117,Seed,898601.58,42,False,False,-1
SU-11429,HealthTech,US-WestCoast,2021,3,0,0.81,Seed,1727730.37,38,True,False,37
SU-11430,ClimateTech,Europe,2018,4,2,0.275,Series A,5784461.71,42,False,False,-1
SU-11431,EdTech,US-WestCoast,2016,3,0,0.397,Seed,1172235.59,25,True,False,24
SU-11432,Fintech,Europe,2021,2,0,0.729,Series B,27514290.41,24,True,False,23
SU-11433,Marketplace,Europe,2014,1,0,0.276,Pre-Seed,416654.04,42,False,False,-1
SU-11434,DeepTech,India,2015,2,0,0.45,Pre-Seed,539316.92,20,True,False,19
SU-11435,HealthTech,US-EastCoast,2017,4,3,0.486,Series A,10592052.16,35,False,True,34
SU-11436,SaaS,Europe,2014,3,2,0.534,Pre-Seed,149755.69,42,False,False,-1
SU-11437,ClimateTech,Europe,2014,2,1,0.469,Seed,1917315.94,26,True,False,25
SU-11438,HealthTech,SEA,2019,3,0,0.315,Series A,8884416.52,26,True,False,25
SU-11439,ClimateTech,LatAm,2022,4,2,0.794,Series B,52743325.15,1,False,True,0
SU-11440,HealthTech,Europe,2022,3,0,0.299,Series A,5382966.27,42,False,False,-1
SU-11441,HealthTech,US-EastCoast,2021,4,0,0.708,Pre-Seed,339956.12,42,False,False,-1
SU-11442,Fintech,Europe,2017,4,0,0.769,Seed,1419581.63,39,True,False,38
SU-11443,Fintech,LatAm,2018,4,0,0.713,Pre-Seed,233680.23,15,True,False,14
SU-11444,Fintech,Europe,2022,5,1,0.321,Series A,7448808.37,39,False,True,38
SU-11445,EdTech,US-EastCoast,2018,5,1,0.94,Series A,7505375.24,42,False,False,-1
SU-11446,ConsumerApps,US-EastCoast,2020,3,2,0.796,Series A,9328600.09,42,False,False,-1
SU-11447,E-commerce,LatAm,2022,1,0,0.8,Pre-Seed,258194.34,29,True,False,28
SU-11448,ClimateTech,Europe,2018,5,0,0.484,Seed,1423794.18,42,False,False,-1
SU-11449,ConsumerApps,US-WestCoast,2016,5,0,0.467,Series B,33357339.55,16,True,False,15
SU-11450,EdTech,US-EastCoast,2019,4,0,0.361,Series C+,30259358.94,21,True,False,20
SU-11451,Marketplace,US-Other,2015,3,1,0.321,Seed,1140322.45,22,True,False,21
SU-11452,HealthTech,US-WestCoast,2017,5,0,0.534,Series B,43920117.07,19,True,False,18
SU-11453,Marketplace,SEA,2017,3,0,0.088,Series A,5963040.44,16,True,False,15
SU-11454,E-commerce,US-EastCoast,2022,3,1,0.414,Series A,7094604.72,42,False,False,-1
SU-11455,EdTech,Europe,2018,2,0,0.34,Pre-Seed,291361.81,42,False,False,-1
SU-11456,DeepTech,Europe,2018,2,1,0.481,Series A,8278425.5,37,False,True,36
SU-11457,DeepTech,US-WestCoast,2021,4,0,0.689,Seed,1194630.93,35,True,False,34
